stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
10175,10175,Westbound River at Wellington,49.87754125818487,-97.15142867045553,http://www.winnipegtransit.com/stops/10175
10176,10176,Westbound Wellington at Stradbrook,49.87591968559219,-97.15071114005374,http://www.winnipegtransit.com/stops/10176
10177,10177,Westbound Wellington at Wardlaw,49.87423831504161,-97.15131818694167,http://www.winnipegtransit.com/stops/10177
10178,10178,Westbound Wellington at Hugo,49.87292107703529,-97.15276028727055,http://www.winnipegtransit.com/stops/10178
10179,10179,Westbound Wellington at Cockburn,49.87261617524145,-97.15563900909639,http://www.winnipegtransit.com/stops/10179
10180,10180,Eastbound Wellington at Cockburn,49.8723402995605,-97.15413247632145,http://www.winnipegtransit.com/stops/10180
10181,10181,Eastbound Wellington at Hugo,49.87313515924507,-97.15208405197933,http://www.winnipegtransit.com/stops/10181
10182,10182,Eastbound Wellington at Wardlaw,49.87439457261732,-97.1509642592722,http://www.winnipegtransit.com/stops/10182
10183,10183,Eastbound Stradbrook at Wellington,49.87582267775251,-97.1502694434733,http://www.winnipegtransit.com/stops/10183
10184,10184,Eastbound Stradbrook at Nassau,49.876449335119055,-97.14839426866253,http://www.winnipegtransit.com/stops/10184
10185,10185,Southbound Osborne at Wardlaw,49.876983910800725,-97.14414239237144,http://www.winnipegtransit.com/stops/10185
10186,10186,Northbound Osborne at Stradbrook,49.87766570664935,-97.1445895101974,http://www.winnipegtransit.com/stops/10186
10187,10187,Eastbound Stradbrook at Osborne,49.87775448691072,-97.14451651010332,http://www.winnipegtransit.com/stops/10187
10188,10188,Eastbound Stradbrook at Scott,49.8787928955686,-97.14140045052083,http://www.winnipegtransit.com/stops/10188
10189,10189,Eastbound Stradbrook at Donald East,49.88052578510295,-97.1361695115306,http://www.winnipegtransit.com/stops/10189
10190,10190,Northbound Sherbrook at West Gate,49.87856252584976,-97.16020078057518,http://www.winnipegtransit.com/stops/10190
10191,10191,Southbound Maryland at Woodrow,49.87924588081019,-97.1613162291836,http://www.winnipegtransit.com/stops/10191
10192,10192,Eastbound Westminster at Maryland,49.88179760054251,-97.16113576370267,http://www.winnipegtransit.com/stops/10192
10193,10193,Westbound Westminster at Maryland,49.8819368640969,-97.1614088837996,http://www.winnipegtransit.com/stops/10193
10194,10194,Southbound Maryland at Westminster,49.88199448761594,-97.16107260049073,http://www.winnipegtransit.com/stops/10194
10195,10195,Southbound Maryland at Alloway,49.8835667822763,-97.16095717122565,http://www.winnipegtransit.com/stops/10195
10196,10196,Southbound Maryland at Broadway,49.88534583685297,-97.16083387489549,http://www.winnipegtransit.com/stops/10196
10197,10197,Southbound Maryland at Portage South,49.887304240221916,-97.16067590613268,http://www.winnipegtransit.com/stops/10197
10198,10198,Eastbound Broadway at Maryland,49.885720671208055,-97.1600817803912,http://www.winnipegtransit.com/stops/10198
10199,10199,Westbound Broadway at Furby,49.88581887004547,-97.15833783477329,http://www.winnipegtransit.com/stops/10199
10200,10200,Northbound Sherbrook at Broadway North,49.88646908037116,-97.15906486982297,http://www.winnipegtransit.com/stops/10200
10201,10201,Northbound Sherbrook at Broadway South,49.88556179676281,-97.15914115099497,http://www.winnipegtransit.com/stops/10201
10202,10202,Northbound Sherbrook at Sara,49.88370183852553,-97.159267587682,http://www.winnipegtransit.com/stops/10202
10203,10203,Westbound Westminster at Sherbrook,49.881850647848715,-97.15937975869271,http://www.winnipegtransit.com/stops/10203
10204,10204,Eastbound Westminster at Sherbrook,49.88170761821539,-97.15887013941527,http://www.winnipegtransit.com/stops/10204
10205,10205,Northbound Sherbrook at Westminster,49.881716246471626,-97.15941271122549,http://www.winnipegtransit.com/stops/10205
10206,10206,Northbound Sherbrook at Misericordia Health Ctr,49.87995495083067,-97.15952145163257,http://www.winnipegtransit.com/stops/10206
10207,10207,Eastbound Broadway at Young,49.88556214264012,-97.15577210502127,http://www.winnipegtransit.com/stops/10207
10208,10208,Westbound Broadway at Young,49.88570787131376,-97.15532105770572,http://www.winnipegtransit.com/stops/10208
10209,10209,Westbound Westminster at Langside,49.88173834958219,-97.15627975313959,http://www.winnipegtransit.com/stops/10209
10210,10210,Eastbound Westminster at Langside,49.881613603480666,-97.15635410785885,http://www.winnipegtransit.com/stops/10210
10211,10211,Eastbound Broadway at Balmoral,49.88545396320676,-97.15293622224199,http://www.winnipegtransit.com/stops/10211
10212,10212,Southbound Balmoral at Spence,49.882344121829796,-97.15478108124759,http://www.winnipegtransit.com/stops/10212
10213,10213,Northbound Balmoral at Spence,49.88221494132023,-97.15457719661143,http://www.winnipegtransit.com/stops/10213
10214,10214,Westbound Broadway at Balmoral,49.885610890696434,-97.1526239561492,http://www.winnipegtransit.com/stops/10214
10215,10215,Southbound Balmoral at Broadway,49.88514743058838,-97.15289223642306,http://www.winnipegtransit.com/stops/10215
10216,10216,Southbound Balmoral at Granite,49.883027450710166,-97.1530705983824,http://www.winnipegtransit.com/stops/10216
10217,10217,Northbound Balmoral at Broadway,49.8852342178755,-97.15269402221756,http://www.winnipegtransit.com/stops/10217
10218,10218,Northbound Balmoral at Granite,49.88337471340573,-97.15284853038025,http://www.winnipegtransit.com/stops/10218
10219,10219,Westbound Westminster at Walnut,49.88201036236174,-97.16377259258424,http://www.winnipegtransit.com/stops/10219
10220,10220,Eastbound Westminster at Chestnut,49.8819157775483,-97.16518215822482,http://www.winnipegtransit.com/stops/10220
10221,10221,Westbound Westminster at Canora,49.882031590245674,-97.16567890899863,http://www.winnipegtransit.com/stops/10221
10222,10222,Eastbound Westminster at Ethelbert,49.88147546849197,-97.16748180232098,http://www.winnipegtransit.com/stops/10222
